Site ID,Name,Datetime,Data Type,Parameter ID,Parameter,Value,Unit of Measurement,Quality,Resolution,Year,Month,Weekday,Hour
229143,YARRA @ CHANDLER HWY,1992-12-16T10:00:00Z,Quality,820,Salinity as EC@25,150,µS/cm,65,Raw Data,1992,12,Wed,10
229143,YARRA @ CHANDLER HWY,1993-01-27T10:15:00Z,Quality,820,Salinity as EC@25,130,µS/cm,65,Raw Data,1993,1,Wed,10
229143,YARRA @ CHANDLER HWY,1993-02-24T10:00:00Z,Quality,820,Salinity as EC@25,160,µS/cm,65,Raw Data,1993,2,Wed,10
229143,YARRA @ CHANDLER HWY,1993-03-24T11:30:00Z,Quality,820,Salinity as EC@25,120,µS/cm,65,Raw Data,1993,3,Wed,11
229143,YARRA @ CHANDLER HWY,1993-04-21T11:30:00Z,Quality,820,Salinity as EC@25,140,µS/cm,65,Raw Data,1993,4,Wed,11
229143,YARRA @ CHANDLER HWY,1993-05-13T12:00:00Z,Quality,820,Salinity as EC@25,230,µS/cm,65,Raw Data,1993,5,Thu,12
229143,YARRA @ CHANDLER HWY,1993-06-09T12:30:00Z,Quality,820,Salinity as EC@25,230,µS/cm,65,Raw Data,1993,6,Wed,12
229143,YARRA @ CHANDLER HWY,1993-07-21T11:15:00Z,Quality,820,Salinity as EC@25,240,µS/cm,65,Raw Data,1993,7,Wed,11
229143,YARRA @ CHANDLER HWY,1993-08-12T10:40:00Z,Quality,820,Salinity as EC@25,210,µS/cm,65,Raw Data,1993,8,Thu,10
229143,YARRA @ CHANDLER HWY,1993-09-21T11:10:00Z,Quality,820,Salinity as EC@25,140,µS/cm,65,Raw Data,1993,9,Tue,11
229143,YARRA @ CHANDLER HWY,1993-10-21T10:50:00Z,Quality,820,Salinity as EC@25,170,µS/cm,65,Raw Data,1993,10,Thu,10
229143,YARRA @ CHANDLER HWY,1993-11-30T09:40:00Z,Quality,820,Salinity as EC@25,150,µS/cm,65,Raw Data,1993,11,Tue,9
229143,YARRA @ CHANDLER HWY,1993-12-22T13:50:00Z,Quality,820,Salinity as EC@25,180,µS/cm,65,Raw Data,1993,12,Wed,13
229143,YARRA @ CHANDLER HWY,1994-01-19T11:50:00Z,Quality,820,Salinity as EC@25,0,µS/cm,180,Raw Data,1994,1,Wed,11
229143,YARRA @ CHANDLER HWY,1994-02-16T11:40:00Z,Quality,820,Salinity as EC@25,230,µS/cm,65,Raw Data,1994,2,Wed,11
229143,YARRA @ CHANDLER HWY,1994-03-23T11:10:00Z,Quality,820,Salinity as EC@25,220,µS/cm,65,Raw Data,1994,3,Wed,11
229143,YARRA @ CHANDLER HWY,1994-04-20T11:50:00Z,Quality,820,Salinity as EC@25,200,µS/cm,65,Raw Data,1994,4,Wed,11
229143,YARRA @ CHANDLER HWY,1994-05-18T11:24:00Z,Quality,820,Salinity as EC@25,250,µS/cm,65,Raw Data,1994,5,Wed,11
229143,YARRA @ CHANDLER HWY,1994-06-22T11:00:00Z,Quality,820,Salinity as EC@25,200,µS/cm,65,Raw Data,1994,6,Wed,11
229143,YARRA @ CHANDLER HWY,1994-07-27T11:00:00Z,Quality,820,Salinity as EC@25,220,µS/cm,65,Raw Data,1994,7,Wed,11
229143,YARRA @ CHANDLER HWY,1994-08-30T11:10:00Z,Quality,820,Salinity as EC@25,180,µS/cm,65,Raw Data,1994,8,Tue,11
229143,YARRA @ CHANDLER HWY,1994-09-21T11:30:00Z,Quality,820,Salinity as EC@25,220,µS/cm,65,Raw Data,1994,9,Wed,11
229143,YARRA @ CHANDLER HWY,1994-10-19T11:00:00Z,Quality,820,Salinity as EC@25,150,µS/cm,65,Raw Data,1994,10,Wed,11
229143,YARRA @ CHANDLER HWY,2020-04-02T08:55:00Z,Quality,820,Salinity as EC@25,100,µS/cm,2,Raw Data,2020,4,Thu,8
229143,YARRA @ CHANDLER HWY,2020-06-05T12:20:00Z,Quality,820,Salinity as EC@25,240,µS/cm,2,Raw Data,2020,6,Fri,12
229143,YARRA @ CHANDLER HWY,2020-08-24T10:45:00Z,Quality,820,Salinity as EC@25,280,µS/cm,2,Raw Data,2020,8,Mon,10
229143,YARRA @ CHANDLER HWY,2020-09-02T14:50:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2020,9,Wed,14
229143,YARRA @ CHANDLER HWY,2020-09-03T12:35:00Z,Quality,820,Salinity as EC@25,120,µS/cm,2,Raw Data,2020,9,Thu,12
229143,YARRA @ CHANDLER HWY,2020-09-04T11:50:00Z,Quality,820,Salinity as EC@25,110,µS/cm,2,Raw Data,2020,9,Fri,11
229143,YARRA @ CHANDLER HWY,2020-09-05T13:00:00Z,Quality,820,Salinity as EC@25,95,µS/cm,2,Raw Data,2020,9,Sat,13
229143,YARRA @ CHANDLER HWY,2020-09-06T10:45:00Z,Quality,820,Salinity as EC@25,90,µS/cm,2,Raw Data,2020,9,Sun,10
229143,YARRA @ CHANDLER HWY,2020-09-07T11:30:00Z,Quality,820,Salinity as EC@25,84,µS/cm,2,Raw Data,2020,9,Mon,11
229143,YARRA @ CHANDLER HWY,2020-09-08T11:10:00Z,Quality,820,Salinity as EC@25,100,µS/cm,2,Raw Data,2020,9,Tue,11
229143,YARRA @ CHANDLER HWY,2020-09-14T12:30:00Z,Quality,820,Salinity as EC@25,120,µS/cm,2,Raw Data,2020,9,Mon,12
229143,YARRA @ CHANDLER HWY,2020-10-26T10:35:00Z,Quality,820,Salinity as EC@25,210,µS/cm,2,Raw Data,2020,10,Mon,10
229143,YARRA @ CHANDLER HWY,2020-12-02T10:05:00Z,Quality,820,Salinity as EC@25,170,µS/cm,2,Raw Data,2020,12,Wed,10
229143,YARRA @ CHANDLER HWY,2020-12-09T10:10:00Z,Quality,820,Salinity as EC@25,200,µS/cm,2,Raw Data,2020,12,Wed,10
229143,YARRA @ CHANDLER HWY,2020-12-16T10:35:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2020,12,Wed,10
229143,YARRA @ CHANDLER HWY,2020-12-17T10:49:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2020,12,Thu,10
229143,YARRA @ CHANDLER HWY,2020-12-23T10:15:00Z,Quality,820,Salinity as EC@25,200,µS/cm,2,Raw Data,2020,12,Wed,10
229143,YARRA @ CHANDLER HWY,2020-12-30T09:55:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2020,12,Wed,9
229143,YARRA @ CHANDLER HWY,2021-01-06T09:55:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2021,1,Wed,9
229143,YARRA @ CHANDLER HWY,2021-01-13T10:25:00Z,Quality,820,Salinity as EC@25,140,µS/cm,2,Raw Data,2021,1,Wed,10
229143,YARRA @ CHANDLER HWY,2021-01-20T10:20:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2021,1,Wed,10
229143,YARRA @ CHANDLER HWY,2021-01-28T10:15:00Z,Quality,820,Salinity as EC@25,230,µS/cm,2,Raw Data,2021,1,Thu,10
229143,YARRA @ CHANDLER HWY,2021-02-03T10:40:00Z,Quality,820,Salinity as EC@25,280,µS/cm,2,Raw Data,2021,2,Wed,10
229143,YARRA @ CHANDLER HWY,2021-02-10T10:30:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2021,2,Wed,10
229143,YARRA @ CHANDLER HWY,2021-02-10T10:30:01Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2021,2,Wed,10
229143,YARRA @ CHANDLER HWY,2021-02-17T10:15:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2021,2,Wed,10
229143,YARRA @ CHANDLER HWY,2021-02-24T10:45:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2021,2,Wed,10
229143,YARRA @ CHANDLER HWY,2021-03-03T11:05:00Z,Quality,820,Salinity as EC@25,210,µS/cm,2,Raw Data,2021,3,Wed,11
229143,YARRA @ CHANDLER HWY,2021-04-27T09:25:00Z,Quality,820,Salinity as EC@25,200,µS/cm,2,Raw Data,2021,4,Tue,9
229143,YARRA @ CHANDLER HWY,2021-06-10T08:50:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2021,6,Thu,8
229143,YARRA @ CHANDLER HWY,2021-07-12T12:10:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2021,7,Mon,12
229143,YARRA @ CHANDLER HWY,2021-08-05T09:47:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2021,8,Thu,9
229143,YARRA @ CHANDLER HWY,2021-09-16T12:30:00Z,Quality,820,Salinity as EC@25,120,µS/cm,2,Raw Data,2021,9,Thu,12
229143,YARRA @ CHANDLER HWY,2021-10-04T11:25:00Z,Quality,820,Salinity as EC@25,210,µS/cm,2,Raw Data,2021,10,Mon,11
229143,YARRA @ CHANDLER HWY,2021-11-12T12:25:00Z,Quality,820,Salinity as EC@25,210,µS/cm,2,Raw Data,2021,11,Fri,12
229143,YARRA @ CHANDLER HWY,2021-12-01T11:10:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2021,12,Wed,11
229143,YARRA @ CHANDLER HWY,2021-12-03T09:00:00Z,Quality,820,Salinity as EC@25,190,µS/cm,2,Raw Data,2021,12,Fri,9
229143,YARRA @ CHANDLER HWY,2021-12-08T11:15:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2021,12,Wed,11
229143,YARRA @ CHANDLER HWY,2021-12-15T11:10:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2021,12,Wed,11
229143,YARRA @ CHANDLER HWY,2021-12-22T10:15:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2021,12,Wed,10
229143,YARRA @ CHANDLER HWY,2021-12-30T10:40:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2021,12,Thu,10
229143,YARRA @ CHANDLER HWY,2022-01-05T10:10:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2022,1,Wed,10
229143,YARRA @ CHANDLER HWY,2022-01-10T13:00:00Z,Quality,820,Salinity as EC@25,140,µS/cm,2,Raw Data,2022,1,Mon,13
229143,YARRA @ CHANDLER HWY,2022-01-12T10:35:00Z,Quality,820,Salinity as EC@25,140,µS/cm,2,Raw Data,2022,1,Wed,10
229143,YARRA @ CHANDLER HWY,2022-01-19T10:25:00Z,Quality,820,Salinity as EC@25,140,µS/cm,2,Raw Data,2022,1,Wed,10
229143,YARRA @ CHANDLER HWY,2022-01-27T10:40:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2022,1,Thu,10
229143,YARRA @ CHANDLER HWY,2022-02-02T09:55:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2022,2,Wed,9
229143,YARRA @ CHANDLER HWY,2022-02-09T10:40:00Z,Quality,820,Salinity as EC@25,140,µS/cm,2,Raw Data,2022,2,Wed,10
229143,YARRA @ CHANDLER HWY,2022-02-09T10:40:01Z,Quality,820,Salinity as EC@25,140,µS/cm,2,Raw Data,2022,2,Wed,10
229143,YARRA @ CHANDLER HWY,2022-02-16T11:10:00Z,Quality,820,Salinity as EC@25,170,µS/cm,2,Raw Data,2022,2,Wed,11
229143,YARRA @ CHANDLER HWY,2022-02-23T09:50:00Z,Quality,820,Salinity as EC@25,230,µS/cm,2,Raw Data,2022,2,Wed,9
229143,YARRA @ CHANDLER HWY,2022-03-02T10:45:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2022,3,Wed,10
229143,YARRA @ CHANDLER HWY,2022-03-10T13:26:00Z,Quality,820,Salinity as EC@25,230,µS/cm,2,Raw Data,2022,3,Thu,13
229143,YARRA @ CHANDLER HWY,2022-04-05T08:50:00Z,Quality,820,Salinity as EC@25,240,µS/cm,2,Raw Data,2022,4,Tue,8
229143,YARRA @ CHANDLER HWY,2022-05-27T13:05:00Z,Quality,820,Salinity as EC@25,260,µS/cm,2,Raw Data,2022,5,Fri,13
229143,YARRA @ CHANDLER HWY,2022-07-25T13:00:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2022,7,Mon,13
229143,YARRA @ CHANDLER HWY,2022-08-29T00:00:00Z,Quality,820,Salinity as EC@25,140,µS/cm,2,Raw Data,2022,8,Mon,0
229143,YARRA @ CHANDLER HWY,2022-10-14T08:55:00Z,Quality,820,Salinity as EC@25,530,µS/cm,2,Raw Data,2022,10,Fri,8
229143,YARRA @ CHANDLER HWY,2022-10-27T11:35:00Z,Quality,820,Salinity as EC@25,220,µS/cm,2,Raw Data,2022,10,Thu,11
229143,YARRA @ CHANDLER HWY,2022-11-03T09:50:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2022,11,Thu,9
229143,YARRA @ CHANDLER HWY,2022-11-09T10:30:00Z,Quality,820,Salinity as EC@25,130,µS/cm,2,Raw Data,2022,11,Wed,10
229143,YARRA @ CHANDLER HWY,2022-11-16T10:45:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2022,11,Wed,10
229143,YARRA @ CHANDLER HWY,2023-04-05T00:00:00Z,Quality,820,Salinity as EC@25,170,µS/cm,2,Raw Data,2023,4,Wed,0
229143,YARRA @ CHANDLER HWY,2023-04-12T11:55:00Z,Quality,820,Salinity as EC@25,220,µS/cm,2,Raw Data,2023,4,Wed,11
229143,YARRA @ CHANDLER HWY,2023-04-19T10:30:00Z,Quality,820,Salinity as EC@25,240,µS/cm,2,Raw Data,2023,4,Wed,10
229143,YARRA @ CHANDLER HWY,2023-05-24T12:25:00Z,Quality,820,Salinity as EC@25,190,µS/cm,2,Raw Data,2023,5,Wed,12
229143,YARRA @ CHANDLER HWY,2023-05-25T13:05:00Z,Quality,820,Salinity as EC@25,240,µS/cm,2,Raw Data,2023,5,Thu,13
229143,YARRA @ CHANDLER HWY,2023-05-31T12:20:00Z,Quality,820,Salinity as EC@25,250,µS/cm,2,Raw Data,2023,5,Wed,12
229143,YARRA @ CHANDLER HWY,2023-06-07T12:10:00Z,Quality,820,Salinity as EC@25,210,µS/cm,2,Raw Data,2023,6,Wed,12
229143,YARRA @ CHANDLER HWY,2023-06-09T12:10:00Z,Quality,820,Salinity as EC@25,300,µS/cm,2,Raw Data,2023,6,Fri,12
229143,YARRA @ CHANDLER HWY,2023-06-14T12:58:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2023,6,Wed,12
229143,YARRA @ CHANDLER HWY,2023-06-21T12:15:00Z,Quality,820,Salinity as EC@25,390,µS/cm,2,Raw Data,2023,6,Wed,12
229143,YARRA @ CHANDLER HWY,2023-06-28T12:00:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2023,6,Wed,12
229143,YARRA @ CHANDLER HWY,2023-07-05T12:25:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2023,7,Wed,12
229143,YARRA @ CHANDLER HWY,2023-07-19T13:15:00Z,Quality,820,Salinity as EC@25,140,µS/cm,2,Raw Data,2023,7,Wed,13
229143,YARRA @ CHANDLER HWY,2023-07-20T13:05:00Z,Quality,820,Salinity as EC@25,120,µS/cm,2,Raw Data,2023,7,Thu,13
229143,YARRA @ CHANDLER HWY,2023-08-02T12:40:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2023,8,Wed,12
229143,YARRA @ CHANDLER HWY,2023-08-04T09:05:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2023,8,Fri,9
229143,YARRA @ CHANDLER HWY,2023-08-16T12:20:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2023,8,Wed,12
229143,YARRA @ CHANDLER HWY,2023-08-30T11:57:00Z,Quality,820,Salinity as EC@25,170,µS/cm,2,Raw Data,2023,8,Wed,11
229143,YARRA @ CHANDLER HWY,2023-09-13T12:25:00Z,Quality,820,Salinity as EC@25,140,µS/cm,2,Raw Data,2023,9,Wed,12
229143,YARRA @ CHANDLER HWY,2023-09-22T00:00:00Z,Quality,820,Salinity as EC@25,170,µS/cm,2,Raw Data,2023,9,Fri,0
229143,YARRA @ CHANDLER HWY,2023-09-27T00:00:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2023,9,Wed,0
229143,YARRA @ CHANDLER HWY,2023-10-06T00:00:00Z,Quality,820,Salinity as EC@25,260,µS/cm,2,Raw Data,2023,10,Fri,0
229143,YARRA @ CHANDLER HWY,2023-10-11T11:30:00Z,Quality,820,Salinity as EC@25,120,µS/cm,2,Raw Data,2023,10,Wed,11
229143,YARRA @ CHANDLER HWY,2023-10-25T13:23:00Z,Quality,820,Salinity as EC@25,120,µS/cm,2,Raw Data,2023,10,Wed,13
229143,YARRA @ CHANDLER HWY,2023-11-08T12:25:00Z,Quality,820,Salinity as EC@25,140,µS/cm,2,Raw Data,2023,11,Wed,12
229143,YARRA @ CHANDLER HWY,2023-11-22T11:50:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2023,11,Wed,11
229143,YARRA @ CHANDLER HWY,2023-11-23T12:52:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2023,11,Thu,12
229143,YARRA @ CHANDLER HWY,2023-12-01T08:20:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2023,12,Fri,8
229143,YARRA @ CHANDLER HWY,2024-01-03T09:35:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2024,1,Wed,9
229143,YARRA @ CHANDLER HWY,2024-01-03T09:35:01Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2024,1,Wed,9
229143,YARRA @ CHANDLER HWY,2024-01-10T09:55:00Z,Quality,820,Salinity as EC@25,220,µS/cm,2,Raw Data,2024,1,Wed,9
229143,YARRA @ CHANDLER HWY,2024-01-10T09:55:01Z,Quality,820,Salinity as EC@25,220,µS/cm,2,Raw Data,2024,1,Wed,9
229143,YARRA @ CHANDLER HWY,2024-01-17T11:40:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2024,1,Wed,11
229143,YARRA @ CHANDLER HWY,2024-01-17T11:40:01Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2024,1,Wed,11
229143,YARRA @ CHANDLER HWY,2024-01-18T12:36:00Z,Quality,820,Salinity as EC@25,200,µS/cm,2,Raw Data,2024,1,Thu,12
229143,YARRA @ CHANDLER HWY,2024-01-24T10:50:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2024,1,Wed,10
229143,YARRA @ CHANDLER HWY,2024-01-24T10:50:01Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2024,1,Wed,10
229143,YARRA @ CHANDLER HWY,2024-01-31T10:00:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2024,1,Wed,10
229143,YARRA @ CHANDLER HWY,2024-01-31T10:00:01Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2024,1,Wed,10
229143,YARRA @ CHANDLER HWY,2024-02-01T08:30:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2024,2,Thu,8
229143,YARRA @ CHANDLER HWY,2024-02-07T13:20:00Z,Quality,820,Salinity as EC@25,220,µS/cm,2,Raw Data,2024,2,Wed,13
229143,YARRA @ CHANDLER HWY,2024-02-07T13:20:01Z,Quality,820,Salinity as EC@25,220,µS/cm,2,Raw Data,2024,2,Wed,13
229143,YARRA @ CHANDLER HWY,2024-02-14T10:39:00Z,Quality,820,Salinity as EC@25,290,µS/cm,2,Raw Data,2024,2,Wed,10
229143,YARRA @ CHANDLER HWY,2024-02-14T10:39:01Z,Quality,820,Salinity as EC@25,290,µS/cm,2,Raw Data,2024,2,Wed,10
229143,YARRA @ CHANDLER HWY,2024-02-21T10:50:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2024,2,Wed,10
229143,YARRA @ CHANDLER HWY,2024-02-21T10:50:01Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2024,2,Wed,10
229143,YARRA @ CHANDLER HWY,2024-02-28T09:45:00Z,Quality,820,Salinity as EC@25,140,µS/cm,2,Raw Data,2024,2,Wed,9
229143,YARRA @ CHANDLER HWY,2024-02-28T09:45:01Z,Quality,820,Salinity as EC@25,140,µS/cm,2,Raw Data,2024,2,Wed,9
229143,YARRA @ CHANDLER HWY,2024-03-06T11:04:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2024,3,Wed,11
229143,YARRA @ CHANDLER HWY,2024-03-06T11:04:01Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2024,3,Wed,11
229143,YARRA @ CHANDLER HWY,2024-03-14T11:05:00Z,Quality,820,Salinity as EC@25,230,µS/cm,2,Raw Data,2024,3,Thu,11
229143,YARRA @ CHANDLER HWY,2024-03-18T11:00:00Z,Quality,820,Salinity as EC@25,210,µS/cm,2,Raw Data,2024,3,Mon,11
229143,YARRA @ CHANDLER HWY,2024-03-20T10:20:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2024,3,Wed,10
229143,YARRA @ CHANDLER HWY,2024-03-26T11:20:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2024,3,Tue,11
229143,YARRA @ CHANDLER HWY,2024-03-26T11:20:01Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2024,3,Tue,11
229143,YARRA @ CHANDLER HWY,2024-03-28T12:55:00Z,Quality,820,Salinity as EC@25,160,µS/cm,2,Raw Data,2024,3,Thu,12
229143,YARRA @ CHANDLER HWY,2024-04-10T11:55:00Z,Quality,820,Salinity as EC@25,230,µS/cm,2,Raw Data,2024,4,Wed,11
229143,YARRA @ CHANDLER HWY,2024-04-23T10:45:00Z,Quality,820,Salinity as EC@25,170,µS/cm,2,Raw Data,2024,4,Tue,10
229143,YARRA @ CHANDLER HWY,2024-04-23T10:45:01Z,Quality,820,Salinity as EC@25,170,µS/cm,2,Raw Data,2024,4,Tue,10
229143,YARRA @ CHANDLER HWY,2024-05-08T12:29:00Z,Quality,820,Salinity as EC@25,200,µS/cm,2,Raw Data,2024,5,Wed,12
229143,YARRA @ CHANDLER HWY,2024-05-21T12:19:00Z,Quality,820,Salinity as EC@25,240,µS/cm,2,Raw Data,2024,5,Tue,12
229143,YARRA @ CHANDLER HWY,2024-05-24T12:58:00Z,Quality,820,Salinity as EC@25,220,µS/cm,2,Raw Data,2024,5,Fri,12
229143,YARRA @ CHANDLER HWY,2024-06-05T12:52:00Z,Quality,820,Salinity as EC@25,190,µS/cm,2,Raw Data,2024,6,Wed,12
229143,YARRA @ CHANDLER HWY,2024-06-19T07:55:00Z,Quality,820,Salinity as EC@25,280,µS/cm,2,Raw Data,2024,6,Wed,7
229143,YARRA @ CHANDLER HWY,2024-06-27T12:35:00Z,Quality,820,Salinity as EC@25,190,µS/cm,2,Raw Data,2024,6,Thu,12
229143,YARRA @ CHANDLER HWY,2024-07-03T11:10:00Z,Quality,820,Salinity as EC@25,220,µS/cm,2,Raw Data,2024,7,Wed,11
229143,YARRA @ CHANDLER HWY,2024-07-04T12:15:00Z,Quality,820,Salinity as EC@25,250,µS/cm,2,Raw Data,2024,7,Thu,12
229143,YARRA @ CHANDLER HWY,2024-07-17T08:05:00Z,Quality,820,Salinity as EC@25,300,µS/cm,2,Raw Data,2024,7,Wed,8
229143,YARRA @ CHANDLER HWY,2024-07-31T08:10:00Z,Quality,820,Salinity as EC@25,200,µS/cm,2,Raw Data,2024,7,Wed,8
229143,YARRA @ CHANDLER HWY,2024-08-13T12:15:00Z,Quality,820,Salinity as EC@25,230,µS/cm,2,Raw Data,2024,8,Tue,12
229143,YARRA @ CHANDLER HWY,2024-08-19T09:20:00Z,Quality,820,Salinity as EC@25,1300,µS/cm,2,Raw Data,2024,8,Mon,9
229143,YARRA @ CHANDLER HWY,2024-08-28T08:25:00Z,Quality,820,Salinity as EC@25,220,µS/cm,2,Raw Data,2024,8,Wed,8
229143,YARRA @ CHANDLER HWY,2024-09-11T10:35:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2024,9,Wed,10
229143,YARRA @ CHANDLER HWY,2024-09-20T13:00:00Z,Quality,820,Salinity as EC@25,220,µS/cm,2,Raw Data,2024,9,Fri,13
229143,YARRA @ CHANDLER HWY,2024-09-25T13:01:00Z,Quality,820,Salinity as EC@25,150,µS/cm,2,Raw Data,2024,9,Wed,13
229143,YARRA @ CHANDLER HWY,2024-10-09T10:40:00Z,Quality,820,Salinity as EC@25,210,µS/cm,2,Raw Data,2024,10,Wed,10
229143,YARRA @ CHANDLER HWY,2024-10-10T08:29:00Z,Quality,820,Salinity as EC@25,190,µS/cm,2,Raw Data,2024,10,Thu,8
229143,YARRA @ CHANDLER HWY,2024-10-23T11:50:00Z,Quality,820,Salinity as EC@25,130,µS/cm,2,Raw Data,2024,10,Wed,11
229143,YARRA @ CHANDLER HWY,2024-11-06T14:00:00Z,Quality,820,Salinity as EC@25,190,µS/cm,2,Raw Data,2024,11,Wed,14
229143,YARRA @ CHANDLER HWY,2024-11-20T13:30:00Z,Quality,820,Salinity as EC@25,120,µS/cm,2,Raw Data,2024,11,Wed,13
229143,YARRA @ CHANDLER HWY,2024-11-29T08:25:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2024,11,Fri,8
229143,YARRA @ CHANDLER HWY,2024-12-04T11:35:00Z,Quality,820,Salinity as EC@25,280,µS/cm,2,Raw Data,2024,12,Wed,11
229143,YARRA @ CHANDLER HWY,2024-12-04T11:36:00Z,Quality,820,Salinity as EC@25,280,µS/cm,2,Raw Data,2024,12,Wed,11
229143,YARRA @ CHANDLER HWY,2024-12-11T10:30:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2024,12,Wed,10
229143,YARRA @ CHANDLER HWY,2024-12-11T10:35:00Z,Quality,820,Salinity as EC@25,180,µS/cm,2,Raw Data,2024,12,Wed,10
229143,YARRA @ CHANDLER HWY,2024-12-18T11:33:00Z,Quality,820,Salinity as EC@25,200,µS/cm,2,Raw Data,2024,12,Wed,11
229143,YARRA @ CHANDLER HWY,2024-12-18T11:35:00Z,Quality,820,Salinity as EC@25,200,µS/cm,2,Raw Data,2024,12,Wed,11
229143,YARRA @ CHANDLER HWY,2024-12-23T10:25:00Z,Quality,820,Salinity as EC@25,370,µS/cm,2,Raw Data,2024,12,Mon,10
229143,YARRA @ CHANDLER HWY,2024-12-24T08:50:00Z,Quality,820,Salinity as EC@25,240,µS/cm,2,Raw Data,2024,12,Tue,8
229143,YARRA @ CHANDLER HWY,2025-01-02T10:30:00Z,Quality,820,Salinity as EC@25,230,µS/cm,2,Raw Data,2025,1,Thu,10
229143,YARRA @ CHANDLER HWY,2025-01-02T10:40:00Z,Quality,820,Salinity as EC@25,230,µS/cm,2,Raw Data,2025,1,Thu,10
229143,YARRA @ CHANDLER HWY,2025-01-08T13:30:00Z,Quality,820,Salinity as EC@25,220,µS/cm,2,Raw Data,2025,1,Wed,13
229143,YARRA @ CHANDLER HWY,2025-01-08T13:30:01Z,Quality,820,Salinity as EC@25,220,µS/cm,2,Raw Data,2025,1,Wed,13
229143,YARRA @ CHANDLER HWY,2025-01-15T11:20:00Z,Quality,820,Salinity as EC@25,200,µS/cm,2,Raw Data,2025,1,Wed,11
229143,YARRA @ CHANDLER HWY,2025-01-15T11:20:01Z,Quality,820,Salinity as EC@25,200,µS/cm,2,Raw Data,2025,1,Wed,11
